participant_id,ROI_01,ROI_02,ROI_03,ROI_04,ROI_05,ROI_06,ROI_07,ROI_08,ROI_09,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20
S0015,6397.299256623594,6915.047598952874,6228.930036010203,6567.4705310683285,4730.868975218753,6426.173312394655,6848.895259862309,6405.454335098015,7327.720152131857,5407.200394750538,4349.328140366013,4720.323006814665,5788.9323806017865,5336.345096376014,6703.551393166456,3169.6678943491106,6343.435604769949,6146.746024787491,4736.3909514770085,6305.153805330635
S0016,5536.049162949584,6592.142299350508,5849.01089945152,5665.71946793982,6022.270278464925,6346.1543681571,6327.865887012502,7031.062390350433,6465.818874907278,5317.693030203151,4589.561461456588,6319.664273826097,6392.490792496411,4943.203268514406,6507.687455907344,4980.770269630077,6908.813487028899,6381.687953904628,4899.263545654444,6468.215901761591
S0017,6534.049114050456,6889.39792441265,7155.96417349782,6083.9473703346775,6125.83838195666,6320.198401226845,6634.9865624796375,6169.649108661819,5948.308360543593,5599.151169625388,4266.507471488348,5783.940360747783,4864.735521854511,3969.9265016590175,6748.732779963765,4528.452878681314,6414.444809950622,6737.19705606813,5030.387873730393,5730.352125739529
S0018,6085.3538095730855,6332.365813989917,6092.583613802793,5828.394681069714,5467.970565020837,6552.416880173855,6980.276605432226,6368.814470972447,6652.129409853553,5982.750913026924,4496.753481993757,5673.18070322277,5686.395044783065,3995.605267100997,6522.455262458896,4767.656967238425,7178.436726592669,6863.256441632408,3525.3081699287,5759.328937648171
S0019,5403.753363067684,6678.300412777999,6022.03970424685,6425.483128068717,4828.326850743975,7407.076796176381,7125.617255320337,6301.813327070486,6803.256796138655,5247.634545250156,3912.7942876469942,6303.274799641593,4558.8005509827735,4967.173529379505,7065.329340235867,4998.294568897017,6988.04866966185,6689.496955989624,5209.6734273590655,5544.696329615976
S0020,6558.022329844975,6874.774666021372,6653.392453477367,6312.44681331482,5866.274757543569,7135.668454045565,6561.233954400755,6515.042513695437,6489.349446651383,5942.190389447925,3681.0577596911257,6069.163673934011,5428.717179841065,4498.684538411908,6208.00194951986,3991.865690649896,8112.600441913172,6177.538529423176,4376.037579124934,6047.880620516271
S0021,6230.695666183509,6616.458828437013,6670.553943552026,5555.681158331777,5644.791402742445,7058.894722023486,6929.736592990301,7002.613239564535,6806.710607214312,5717.594235042335,4208.884543990876,5268.722511086566,4591.135794925409,3978.122191350223,6369.776376299164,3067.266735399853,6429.05626288394,6649.773604515193,5875.753224250543,6303.770211391402
S0022,5840.546339781218,6308.904144471271,6975.161798772274,6068.013069057274,5379.229220314577,6419.316465625031,6284.795646699968,6452.521679750612,6984.5490773327165,5493.5967050599775,4609.083488943067,5048.310012743557,5228.045620989491,5273.90741011459,6524.97326831216,3366.3789684183184,6527.633049845808,6222.633543933208,5237.737357740684,5711.785510205494
S0023,5096.759652308234,6586.200174813128,6249.748594050669,6600.861376836692,5705.621290450138,6344.061154516422,6630.065716299222,7006.121809756432,6332.47738094645,5693.551682657919,4179.77496386141,5406.4761446669,4839.067804392829,4535.19397350855,7493.080469016148,3631.784568887722,6822.41340901174,6631.126877847928,4878.318556524812,5633.607501683236
S0024,5836.079817375881,6891.269610639274,6508.313446556692,5136.566819798119,5266.696066406417,6179.753947741666,5533.816050914576,6374.486263294765,6457.358280643691,5652.673781955493,4991.4576873180295,6231.500014556358,4899.43530738471,5547.7638476931525,6813.265007986676,4441.087771948831,7705.475586730235,6385.2562484926,5246.638637654229,5423.5219070205285
S0025,6501.403728979963,6863.094698402176,5891.640125462053,6349.5833003667,5208.527222939217,6499.291525580639,6540.858679720392,6460.71770703071,6726.094642975779,5291.466059799085,4807.18556423829,5765.595516443314,4933.484087611874,4210.266458929646,6630.908271449682,4454.048305385687,6995.161571114558,6921.537470178667,4371.436644074218,6029.327758499874
S0026,5415.592600507135,6881.408330674965,5887.92972932344,7063.705442560326,5010.714701510132,6501.912163590455,6999.377242271884,6229.894556652168,6743.918213439473,5046.258414237112,4413.906882419628,5222.183107842321,5523.400626941518,4027.9153302431528,7163.587755873259,3494.1816996467014,6717.637075712813,6934.478166951565,4471.355928822403,5839.284999380785
S0027,6415.736444953684,6536.298170625596,6329.270215088397,6116.654729289056,5395.471932786121,6636.174547200048,6734.70858827673,6701.201985815566,6462.349268518311,5760.493982375461,4463.60820523191,5066.888403503486,5000.744687020093,4711.028059640289,6233.718252420103,4247.275635507888,6478.525648326061,7105.755970533519,5395.755142572185,6102.543694925689
S0028,5438.244856751445,6657.930678499775,5974.067048484981,5972.679147711074,5282.968219622769,6425.238883899609,6792.151722049473,6152.91035787895,6394.435435132645,5483.858991200226,5085.916978562351,6061.294111336383,4766.121925375112,4249.262968706164,7845.573972418652,4928.853680832765,7157.3267391602885,5804.631912447045,5830.451571921118,5505.248399368388
S0029,5922.593271756357,6522.76060050388,6271.69837418188,5574.579364039286,5867.752205082534,6376.376102107153,7292.444246103309,6216.815672987365,6723.649424560667,5542.512393268075,4549.302894402897,5157.869831395718,5283.701945069699,4983.4449868179445,6459.215319086139,4990.49300928709,6813.011272448621,6762.684209100622,4374.635470687388,5597.133888706373
S0030,6231.287551939592,6749.87863746052,5739.36094943644,6378.074605266428,5260.666074664221,7008.792576104176,7018.286006275088,6885.393860242291,7038.037650010048,5518.797309633113,4570.900866851386,5210.66163131817,4787.505504541153,4453.275412743617,6335.922129586222,4150.0274914077445,6506.762650144453,6476.614902529983,4470.672338732436,5074.013618317548
S0031,6131.956971885264,6598.817557531783,5825.160195293441,5983.544223298173,6161.030129887606,6349.2049825720005,7516.753051024625,6372.654428850332,6253.96877444988,5668.372434884219,4804.05127915247,4829.434183306471,4899.222915954255,5057.873124405937,7155.910635001709,4577.595046229808,6460.687842027178,6509.387277727035,4262.244497172958,6429.462879926815
S0032,6594.746528143145,6321.956369044143,6415.038862443484,6492.926660950527,5785.106042313482,6198.497525699042,6531.843435662258,6472.308623390463,6119.909450374817,5747.60832173142,4710.93070995678,5756.109056010194,5653.148892803781,4537.212504720642,7317.653585235857,5573.760474211493,6930.224984772092,6535.373090490721,4606.024127638341,5835.812225537846
S0033,5797.061741405665,6848.966845284837,6842.033446327475,6600.496337837136,5443.097047065081,6280.064960450541,7261.507165861952,6837.817381458927,6084.017425828626,5406.872842295607,4268.469364757584,5420.469812360358,4867.959697295063,4843.6493459809935,7017.852380637634,4507.629826808908,6702.932459807408,6507.231078806879,4874.4666947300175,5233.980228063097
S0034,4979.562735673774,6156.626226870602,6369.914694580335,5839.008321821644,6133.314560432727,6121.417589812641,7138.230637857989,6681.636459397525,6837.670115158438,5286.036620824432,4261.894241964049,5527.648292045808,6063.363907082448,3858.224800836029,7559.143278919563,3870.9915392270022,7295.650783237776,6641.3206659702255,3969.9823977094266,5874.764649842592
S0035,5801.595025232887,6332.496090645367,5870.922319116603,5233.09844851084,4724.455066732609,6678.457799639912,6353.287306136432,5921.203315610208,6945.550331624144,5663.170483126644,4536.637380067551,6201.065445155887,4842.169406293862,5301.080443976897,6262.230294346644,4952.231868504464,6576.643173691294,6136.677763234805,5491.784536212061,5790.919860420598
S0036,5518.701677804033,6109.001856449856,6644.607713417838,6303.741021909376,3848.6151496307034,6055.137756361782,6344.255001989878,6031.684191800768,6493.851129276591,5639.425853787617,5000.976453325833,6474.634512200834,5097.668721192967,4437.722134251309,6380.674659000377,3527.0580998503574,6279.169054801774,5941.419079227348,5110.072524219699,5467.65454033283
S0037,5587.169567681194,6595.4858982026935,6416.956237123254,5571.221134149985,5557.009206870797,6560.8010888807385,6811.904391828055,6187.579296762419,7172.86997417279,5820.156516342416,4449.788369283599,4624.921951941285,5548.043763642723,4533.429774480189,7193.461843263353,4429.436297248802,6527.203306443683,6429.523728522685,5440.012754827199,5895.40596832782
S0038,5756.985252069576,6603.092191085383,5625.274528005648,5262.820358341925,4769.427380171288,6242.2893393746535,6551.443270946139,6901.436138333235,6489.219338526672,5855.774386338498,4507.153201530708,5580.766926502794,4752.972086640815,4488.496898017816,6403.2996948987375,3483.7851151361524,7492.674010376442,6508.289197703652,4579.238086933104,5859.770817094653
S0039,6735.218913629317,6676.096900236471,6546.695260424106,6214.9451768853305,6195.696283967398,6746.121091331208,6975.091969142886,6785.2517287706805,6361.228076180366,5676.834792390848,4328.900138018407,5442.665479587811,4416.334373992328,4641.761048552329,5308.566675090548,3626.662539802839,6115.475708304179,6837.3401943071785,5050.674770405182,5697.597144647144
S0040,5968.392826437852,6653.191424017731,5890.547503102471,5283.590626448835,5029.880381998827,6424.332210676272,6704.538297865543,6624.221429452477,6697.468787042946,5701.453192789859,4192.76233855354,4069.147738994898,5668.466576643906,4350.32919279465,7413.585563943847,4467.984654952752,5733.560555473018,6183.55505894509,3943.041131418955,4808.207991996324
S0041,5976.075050110706,6026.015817352671,7113.671495488607,5772.639104690104,4537.89316272942,7215.637342220405,6916.295768470318,5675.981539183264,5786.344532010825,4998.123946101297,4201.020022361138,6415.355801278446,4853.610647286273,4539.033734519382,6840.839918079999,4961.869625342414,7186.661608988614,6392.259005206393,4529.371778622842,5786.910239002649
S0042,6524.463419331999,6719.899490410007,6139.181353989968,6414.90077415279,5017.474986390558,6943.620146943909,6765.9786793077,6255.723361938081,6372.782985227708,5270.739822976683,5204.560944556114,6750.460643906462,5394.5514504144085,4729.903256462591,6780.957415168621,4046.483012373118,6786.643063044495,6395.160130318634,5316.986406225823,6136.394119475026
S0043,5866.290738065292,7240.26423545448,5703.400656977919,5703.983018194217,4768.232229523008,7610.857100664665,7422.947205559904,5794.831754488083,5887.612228020174,5635.86945166383,4081.528892894111,5436.095363754107,4822.669340493733,4432.363962439508,7195.129828021723,3620.303525617388,7017.330385572203,5683.442771585329,3678.769362671252,6442.137260281927
S0044,6582.972350366378,7076.4249993239655,6383.543014348048,6295.695436323125,4298.874010072848,6704.254307759364,7276.84132453678,6873.584106720789,6800.155604591323,5977.799237481965,4213.21789904555,4727.541035539732,5497.817013357299,4383.641992784662,6821.401572647811,4682.167740206732,7454.487306343921,6357.212577004008,5122.849451775077,6150.522614908412
S0045,6002.524318995033,6435.065804564388,5718.232451676529,5391.590965724472,5265.749548792651,6106.082658512947,6482.629266885751,6364.654507376084,5986.899293251514,6038.870051224438,4321.993324433911,5315.6218855579,5210.085103978964,4967.084308987348,5800.9816340932775,3328.275077354064,7281.665869527172,6354.560380924655,5496.766084748904,6123.650626209794
S0046,6858.04046199124,6706.879316896467,6699.808761428597,5835.085943691463,5185.736761229744,6260.911277709221,7030.708271905066,6498.837502077742,6459.470131401432,5808.03780795935,4772.355232247463,6531.5732026851065,5279.062174994807,3856.331475681705,6822.304423830401,4404.204017010348,7724.260310638824,6623.512882075827,5972.864264178767,5164.483137468016
S0047,5689.083286402033,6922.550409134279,6961.315247074271,7081.085259310729,5459.955449537231,7012.164237602487,7469.847003995034,5801.088094703379,7139.413129868935,5664.793049249879,4499.861523633186,6054.3158288459135,4989.140543936698,5307.984305016446,6364.848635518935,4290.745933798532,6371.093820747671,6063.144705167608,5427.40647789056,5741.222949938211
S0048,5389.52911400911,6519.902646424843,6046.663798581343,6446.825420778075,4917.03911135773,6382.580519111144,7199.191191133941,6566.681591008799,7289.316545293296,5510.401103237525,4315.450204165643,5903.570933571481,5286.666745533845,4138.533124015287,6923.391952337226,3798.709522632432,7161.361159843451,6895.6076731759495,4763.671328694019,5689.28651798647
S0049,5947.086460623143,6542.8548767368775,6282.591719992098,5668.422527271619,4795.527966291227,6399.916164525393,6395.573387335016,6565.813211110502,7459.273579043537,5536.055222695849,4901.942213139965,5813.74165523103,5720.222228782367,4320.466093408175,7209.256083466523,4370.916960937604,6455.816752088733,6248.866012316751,5391.599694257157,5740.81718495039
S0050,5957.484127393195,6929.330120695033,6352.033033218978,5442.260612635681,5143.077166002017,6123.333999752104,6547.665767563977,5742.692107736403,6421.727115322263,5400.77460183632,4291.248487373949,5617.089945259221,5653.523674049407,5075.315880251087,6478.3220748912245,3714.257009465321,6499.285024054856,6920.133918224231,5096.55642736539,5869.579298060206
S0051,6453.62286862287,6601.381355387278,6722.081487586524,6523.569983575831,5199.192726296417,6438.525252659935,6891.70664063001,6201.85360014151,7253.389502988002,5224.01635646142,4475.608925958236,5384.80274002869,4188.851525273688,4174.249766685804,6630.522301466141,3594.7356225926032,7072.5444691265175,6174.473967225314,5168.618490894199,6209.955011020918
S0052,5493.444687913446,6248.47586120944,6101.420006585977,6421.465149364766,5116.289282793257,6083.385774043597,7308.019253084248,6587.43867471888,6655.794621125838,5416.448608047824,3951.110649897149,5305.638667761629,5405.34856426499,4020.775608663111,7353.689449598971,4435.089119675814,6809.510970609716,6241.484658618409,5905.377141294046,6457.085856736953
S0053,5463.984147460675,6080.841580186015,6442.5528488720165,6012.531690764188,5443.123737242748,6771.268960973761,6529.131449256689,6191.500401214272,6564.083307398914,5758.455293074145,4555.510265882126,4506.25239018186,4379.595731491888,4546.593612125911,6212.10808176369,3282.556118090749,6907.689043920259,6349.463743946319,4888.938677239649,5432.934200103039
S0054,4963.031781172286,6076.711240001293,6157.354066308142,6338.73133558009,5319.864650748238,6133.886965609997,6486.248677543189,6513.780091795183,6862.399354482392,5672.167287931214,4150.608055745726,5759.539643743856,5485.207552200781,4392.435297611339,6754.752690817328,3965.7079109298943,6490.89061777453,6082.639481868124,4079.375290971835,6025.648933071951
S0055,5630.35854509527,6813.2016339738575,5921.119053829573,6227.938961898223,5586.361923206624,5833.79559868155,6587.400175874815,6199.4135367551535,6651.879396003135,5561.729130946632,4368.732726605752,6506.190779342038,5571.295146551154,4577.3917940145375,6347.972155153827,4662.067479269176,6489.792507623776,6549.841547169071,4335.169256152662,5495.67606874337
S0056,6569.071438904954,6631.041934653167,6504.176632488467,6170.065273985339,5653.631232881948,6362.702014506227,6674.9737817224,6636.547195215694,6771.551103308473,5121.862787786891,3947.121680841702,5097.208470101401,4824.824710224731,4703.580817364621,7186.461920115947,4447.848748981425,6684.493308933624,6477.705459721579,4747.5068406336895,5944.300407761702
S0057,4836.304515813021,6536.51713510045,6532.9478744048165,6501.30086863056,5328.597605081297,6757.43920114304,7111.713933448597,6270.681814354562,5908.641451297031,6112.086248050699,4388.769529115016,4961.666101881818,5240.768027570557,4676.589074755068,6399.832078251584,5102.46621111662,6555.396818798849,6501.640284692135,5236.600308231025,6013.719292902398
S0058,5798.453290986648,6294.574341446026,6029.16337824797,6393.510541772592,5212.195807654597,5875.0228363288825,6499.23257612229,6032.351928730992,6559.07099720894,5330.961036016428,4993.223927798535,5348.34528123531,5116.905542840002,4315.983385253582,7672.661917347268,3627.5993604821865,6577.943358080121,6305.161094486183,5013.699792079886,6039.832986339948
S0059,5409.91049253063,7276.568574235007,6173.352095829157,6144.452726207824,5494.080506531148,6858.4689847998,6874.776438032705,6652.658353948975,6731.535785828265,5454.06703179122,4345.5396170138265,4926.119890028495,5426.838343079536,3947.0579246199873,7122.494191380491,4912.225208702177,7151.911436259323,6835.674106223611,5085.162834655556,5973.344155872448
S0060,6327.117696345111,6934.2199470625455,6085.511846538713,5702.626451347561,5227.633526276353,6079.507554157031,6888.411917396365,6128.024423094113,5934.746040970499,5108.007006249447,4754.459757545201,5273.747388859366,5426.704189836321,5503.428732022116,6577.454715455784,3670.1535826397394,7106.456561011997,6645.957384154777,3845.727972524253,5267.654487974132
S0061,6023.184456214466,6868.1293481058765,5991.274678063684,5851.6483736900345,5554.75184388934,6298.532033268268,6044.214036971448,7095.502930573744,7027.086535675208,5018.185826515065,4237.344997384518,6700.388949200647,4823.172992449585,3896.837298289599,6151.320777553862,3943.559115982512,6423.72293918473,6275.032481669158,4722.133499501798,5994.125877648646
S0062,5550.252635375335,7343.770702453405,6432.386983880202,6040.215606903961,5516.697275687784,6425.091175454897,6659.508780255851,6268.965531469554,6409.677623138926,6050.881642986315,3926.453015414655,6191.953059849049,4296.781593119678,3722.1453721978633,7339.8671073886435,4588.499651287069,6610.052568338961,6618.319199593155,5013.961203874835,6206.550124969734
S0063,6187.509783911276,6414.370931191072,6187.520343619209,6432.776661752395,5756.44027810277,6504.1991867248325,6606.324565926214,5936.714915381906,6301.477070529221,5709.595042603076,4433.194281930866,5005.447543062175,4961.735012345311,6070.392399581667,7909.600169447802,3784.2384323818014,7250.86415924042,6255.267839092282,4735.340965563697,5656.415636773339
S0064,5869.78252312986,6926.01532601917,6571.439098277725,6378.49295365309,4835.043473047861,5713.618661240751,7202.127309514976,6885.249483551963,7540.207930159317,5765.563962006145,4082.1498825469416,5218.592078678519,5106.864897003418,4323.857073285294,6623.920743097234,4907.236120012098,6150.187003115712,6265.000220225851,4700.344568421698,5746.3898906746335
S0065,5658.651173746724,6561.292374765454,6466.188460182364,5523.875982369973,5661.21102402285,6679.340853885187,6246.86469257182,6759.630087073343,7279.159640894989,5974.784192296273,4568.281454152294,4937.1930422404685,4181.8778007199135,5041.895979222516,6511.816897216521,4543.3128340344665,6400.417685545789,6385.4042023806205,5585.813823122584,6291.268502991875
S0066,6339.550924671706,6484.120407395241,6236.630381732607,5089.556040988165,4848.507138834318,6400.356757028634,7029.2494090503615,6442.916838241724,6432.819559433908,5817.484317316233,3982.413411663621,5366.613585987439,4859.727395936568,4538.402359777023,6513.746785551961,3600.37581218599,7058.877831674635,6311.899053132109,4477.313528759482,4910.600798802432
S0067,5791.957106184481,6531.308163372507,6354.110735714837,5706.623218675347,5591.680158861527,5803.364614485181,7231.908015852983,6969.256973808632,6449.991327947269,5656.788142909551,4400.499031414727,5947.00889667383,4476.53890947091,4637.632560254145,6422.044906157296,4558.9575371812525,7490.771940924519,6604.82366937844,5961.010592306171,5308.494240100367
S0068,6429.510992413719,6176.514414477803,6242.828287698601,5912.331354811077,5140.61069043134,6256.403882861759,7185.63141672613,6487.4009238218205,6949.158437767633,5648.983830649166,4703.392430144339,5169.45427533618,5784.403718862896,5471.420452588055,7907.914566071863,4218.934538352651,7131.816552415715,6170.379117240556,5536.491154962677,6048.475990631366
S0069,5138.6253397731625,6253.124528812247,5760.007580430336,6119.400712083244,5435.518971689182,5847.53867747014,6390.6091230896445,6267.445653840106,6011.493239039313,6285.141922976947,4699.327226140618,4443.034377056358,5785.061498883781,4684.59954548362,7892.260159368845,4165.23496694484,6402.200579388104,6072.115063136393,5249.01127485852,5245.890543252824
S0070,5179.384276811688,6700.317694639126,5914.616488560834,7533.358890126999,6349.732384916615,6320.993396702622,6800.102634671865,6331.838739306343,7008.414817638874,5828.244217679872,4830.295776745572,5586.501260543079,5534.409404867498,4320.82588975364,6626.286631904156,3920.272552432586,6941.045260408715,6315.984112179347,5344.893691423236,6006.091451278055
S0071,6847.632724625063,6630.065174361954,6452.261904215968,6466.739463528086,5359.708848791004,6710.067121443593,6872.523551962946,7108.852967384381,6437.9026943604285,5914.608433458901,4125.68210801741,5929.546318517076,5256.770224458944,4706.161753335424,6688.342089000127,3799.5629137028936,6707.788305513092,6166.0617011265085,6161.5579856462255,5478.220992117463
S0072,6707.130617885687,6237.459742291095,6634.747364118841,4853.18750705525,6198.497694021347,6522.541801629231,7000.476774391383,6859.24665747477,6722.230694374756,5459.979974424588,3986.8396068598577,5228.928774167807,6183.622850747201,4448.974925805111,6357.316710207605,4019.400765012513,6392.188693153068,6478.240655681327,4636.308522937336,5514.593903048073
S0073,6004.708948748296,6281.971377431799,5946.967347467594,6696.525161270415,5131.715256099431,6515.930053420412,7009.760761501474,7115.192552655412,6624.945801319094,5661.711849755871,4427.663196931836,5613.051665269483,4400.25544153238,4427.386074527239,7726.346482564282,3850.984999865037,6624.896176645903,6328.75651760219,4783.908881326796,6048.112663576697
S0074,5661.333375376617,6445.642460764939,6513.99148662366,5202.083571296489,4886.039626585665,6690.964556986378,7424.255324722572,6291.771603870932,6112.131543598322,5864.555454693907,3967.8080151781433,5633.25909418397,3852.399579130453,3342.586754795875,6907.102469781606,4474.927035370285,7730.95809216192,6717.4498523451775,5526.963815040858,5679.35546747234
S0075,5722.362782347741,6777.822056742076,6033.937152243541,5146.7931122045575,5083.431876350308,6591.148689097181,6820.874165386053,6035.561487626587,6010.704492725057,5633.583266473769,4412.927579798787,5764.4935183600055,4401.3780103261415,4728.585604960669,7312.141812660594,5252.819797037556,6311.476919424596,6312.101632473541,4934.683281692012,5485.79425675492
S0076,6064.427356716777,6782.865998528067,6533.149014558574,6267.284821979874,5155.4049199498295,7173.129259119505,7091.812376193996,5978.671656103232,6563.46631028275,5452.316871553708,4608.819735679965,5796.10723887673,4779.241883689677,4631.291430432969,6655.299131342341,4623.748392665144,7310.986386861865,5964.474053399325,5419.220391802917,6259.882626294258
S0077,5894.431414398915,6360.313351560065,6229.831966989916,5734.404336170374,5109.317748226104,6595.222374032824,6669.487112142697,6251.655642981276,6410.551025591848,5812.607817821466,4162.121333393363,4931.071040708561,5606.724685224944,3824.861603850567,6556.1156271295295,3662.367629513741,6274.503467983512,6741.15910426885,3826.4521325398055,5292.957026705809
S0078,5857.564867534684,6770.24476622938,6770.094445411779,6187.861713142152,5058.215419623323,6639.908081398697,6863.611636790483,6538.627908344955,6676.89378457536,5710.887254368979,4347.065755803587,5757.374219822572,5235.199302078431,4369.671657637421,6111.319953422689,3382.106954209476,6766.786916448701,6568.621778603986,4676.281227814816,6507.064665668986
S0079,5427.778891858688,6990.369129374725,6655.930044773652,5573.403637687321,5858.530820669876,5835.2072592294735,6538.778537161624,6471.261992402658,6069.112059332674,5806.7612811192685,4945.186008794095,5400.196385583317,4664.1493512114575,4782.585366867313,5844.179186645007,4731.943770137386,6422.859381665699,6450.652093861584,4858.654138514314,6182.480230673613
S0080,5407.043830761316,6775.107923644262,6069.340483691766,5667.286554517596,5182.513873546724,6170.799733762343,6935.15872183507,6227.897441728115,6104.540571228963,5460.381921564085,3941.746012172448,4766.841653252276,5806.011802763531,4879.240371362162,6348.7970668214775,4215.736372414401,7289.258948929259,6775.311441254337,5815.001363627899,5695.698694240942
S0081,6536.851414739563,6893.516253230349,6204.712640750458,5955.628473440313,5322.437734708617,6207.951236537328,7290.401028684562,7056.902851047911,6417.918175495379,5724.924406496887,4308.411291444441,5475.614510502308,4767.582246054809,4328.869548263671,7137.515359115992,4195.128444433291,6929.468932364388,5740.765159764426,4944.867891323065,5226.987047588021
S0082,5398.015542412485,6871.756232206416,5782.559916865059,5898.81413529741,5734.662630447363,6282.229017720689,6515.266876586754,6120.627173691278,6574.573895740498,5478.027872539997,4183.351993265748,5351.3153257164295,4674.933261362811,5060.418848059263,6557.912621972093,4358.546398749489,6661.935526764918,6472.56127638798,4506.843343101694,5446.977568612212
S0083,5922.912744365968,6459.44667485102,5958.914227241799,5469.151782992651,5191.540078231485,6864.182796186429,6756.976805766381,6352.836110990802,5662.3927689073535,5698.691128590605,4363.786094357646,4547.624699593169,4843.849463980608,4632.48137073089,6545.911080232406,4009.39282333368,6908.322802689181,6736.82522637841,4954.770833351701,5725.816592201686
